user_id,clicks_per_min,avg_session_time_min,bookings_last_hour,ip_entropy,is_fraud
64,1,5.824712850553765,1,0.9529451115364997,0
65,5,19.999259397999882,1,0.6822846103725858,0
66,2,17.42996448744516,0,0.9969601690106029,0
67,2,16.670680120293802,0,0.7826222050496343,0
68,4,13.89492333907573,1,0.7804932033642306,0
69,2,9.78748145717621,1,0.8405961643201523,0
70,3,5.178785104829096,1,0.9767639829136441,0
71,2,19.534354850685787,0,0.8363438536116856,0
72,3,18.759605539594375,1,0.968409798850542,0
73,4,4.436705020675172,0,0.7787535645025068,0
74,5,18.835926493710165,1,0.9588941732914589,0
75,2,19.20774474889253,1,0.7133884702918583,0
76,3,15.45171898523561,0,0.6136845300612302,0
77,5,18.009404950037585,0,0.9527001915618036,0
78,5,19.200967127103148,0,0.951362215567013,0
79,29,0.7222809838949664,10,0.12675501132129344,1
80,3,8.241644449906683,1,0.6388622916314532,0
81,4,4.540091461574072,0,0.6198698421571389,0
82,5,11.030280310784006,0,0.8794629520703112,0
83,1,4.207807398956584,0,0.6288051333335012,0
84,5,9.873038632463643,0,0.9072280170236275,0
85,5,11.927486478347017,1,0.9757106831797633,0
86,3,17.725911402866764,1,0.6143466785997456,0
87,4,8.023178077676766,1,0.9749774916880428,0
88,3,6.79702539350135,1,0.8080909236781761,0
89,36,0.29643913327231963,11,0.11778567732791903,1
90,2,6.246484386370341,0,0.8422559903613004,0
91,3,8.81190187800172,1,0.957125481600444,0
92,1,11.554087439969551,0,0.7253626830399087,0
93,5,16.708803076373542,0,0.8851435163064489,0
94,2,4.748166701123423,1,0.8668011845252392,0
95,1,14.449187052235963,0,0.7127472447396747,0
96,2,12.658888021739747,0,0.6688296298271491,0
97,3,6.213732471738533,1,0.6996518991905384,0
98,4,9.933980585126214,1,0.7858167046386173,0
99,5,17.620588395608774,1,0.9579757008625525,0
100,3,14.10835513648399,0,0.7498213797692168,0
101,4,19.215079561066084,0,0.9773338021960364,0
102,2,13.856615949651527,0,0.7568348387813224,0
103,1,12.76663607702259,1,0.6636290442533989,0
104,2,10.272983207753743,0,0.8000096896988852,0
105,2,5.350584861858074,1,0.7770178565992849,0
106,2,14.511140374303539,0,0.8092987857937093,0
107,5,6.33904725908465,1,0.8811009572795657,0
108,2,15.989032998312982,0,0.6945797970598326,0
109,3,10.747256523850954,1,0.8849579478074947,0
110,1,10.951613275330615,0,0.6365533152344985,0
111,3,14.561478718214078,0,0.742138612502941,0
112,2,19.937746183520087,1,0.9479241054576332,0
113,1,5.836964144704434,1,0.6582174949798111,0
114,1,3.6844434554686236,0,0.6180931785227171,0
115,48,0.21729225701935623,6,0.23941554107455323,1
116,3,7.981970021063089,1,0.6146002231177113,0
117,4,6.003052611446879,0,0.8302831020794693,0
118,3,18.50240108440073,0,0.6533083356583875,0
119,1,7.692851116394213,0,0.8179808947750261,0
120,2,11.14489294946273,0,0.6662007325472645,0
121,3,6.230911490110756,0,0.7692350583898947,0
122,1,16.420441662992644,0,0.95888665727388,0
123,3,9.605165122763818,0,0.8565856538806835,0
124,5,17.328647328006273,0,0.8647268969170856,0
125,3,18.64544001389198,1,0.8140927807949605,0
126,5,18.687161808711608,0,0.6625376187296084,0
127,4,16.644173081087814,1,0.8408256340006514,0
128,3,8.6588495546524,1,0.7975528638549535,0
129,2,8.675740515353016,0,0.6441312375082099,0
130,2,6.029019485800806,1,0.9670063894786761,0
131,5,10.07319810664329,1,0.9674600951348362,0
132,1,9.208654173023064,1,0.7857396926601783,0
133,4,14.298402788227392,0,0.7908012592946557,0
134,1,11.450440762824163,1,0.8234867568764289,0
135,5,8.220454556649187,0,0.7491848006215659,0
136,1,19.841602696775166,1,0.9520220575345174,0
137,5,17.376618146822544,1,0.9604993007439738,0
138,3,12.69018975409643,0,0.8011490975990375,0
139,5,6.475306339769812,1,0.7984081669776273,0
140,5,5.132085215971744,1,0.8784684826043647,0
141,3,19.035537242495717,1,0.6387062058631257,0
142,2,12.5811660014401,0,0.7679228476342372,0
143,3,7.622157257165277,0,0.7398700779138576,0
144,4,8.574261069055236,1,0.6208210676674671,0
145,4,4.006221956520024,0,0.8056211613519413,0
146,1,5.18590281291655,0,0.8946542641652684,0
147,3,9.586779010291103,1,0.9362371399648345,0
148,40,0.8843917306633956,8,0.09544772335185854,1
149,4,13.877904636296144,1,0.6514605403099283,0
150,3,18.686413323177437,1,0.9478324725388808,0
151,3,15.893750236354979,0,0.7605303178244046,0
152,5,19.51333236262462,1,0.6709420017941277,0
153,4,8.151528996234596,1,0.8456018475375445,0
154,1,13.79875536225234,0,0.9682475397757677,0
155,4,13.859560534923066,0,0.6383185484864174,0
156,40,0.537402501697604,18,0.1810238868196857,1
157,3,11.762281728430736,0,0.8711349676130131,0
158,4,18.793960014140666,1,0.9809571616794446,0
159,3,18.936422029775756,1,0.9450039688470444,0
160,2,9.572981082282766,1,0.8319623298465401,0
161,2,18.663408072998266,0,0.8951832432188773,0
162,4,3.4058517551514464,0,0.914316218646106,0
163,4,19.398963303471238,0,0.7425022733141888,0
164,1,5.5354840625532535,1,0.9751475584999957,0
165,4,18.9026568406235,0,0.8814778251875388,0
166,3,7.205529239330084,0,0.6756298809865497,0
167,3,12.198768433279074,0,0.629262945856172,0
168,1,11.554780519024762,1,0.7426473818270319,0
169,1,10.166123675351095,0,0.9426990768731444,0
170,2,19.27470636678443,0,0.9329683131203612,0
171,4,16.863561243155758,0,0.8794392744613175,0
172,3,15.501091116180252,1,0.8457409254286699,0
173,3,4.197151584034156,0,0.7502104930528704,0
174,3,5.499135018295307,1,0.9572467801235145,0
175,4,17.368021259900026,1,0.8564627648379386,0
176,5,3.961082850500597,1,0.6136132577122301,0
177,2,3.591257811298208,1,0.6597502919329329,0
178,5,5.963953304061249,1,0.8407808418026761,0
179,3,8.104271878363086,0,0.8976304787082412,0
180,1,14.510570506701209,1,0.6728867241303008,0
181,5,5.5681728039161476,1,0.6234850305835449,0
182,5,4.324840219986573,1,0.8663299989075626,0
183,3,11.481864438851229,1,0.9385694147121272,0
184,1,9.213725134649152,1,0.7642310214893491,0
185,2,16.066247082760455,1,0.9599363857025713,0
186,58,0.8266891908587947,14,0.17600877931331166,1
187,1,18.04892603066867,0,0.9840481028607572,0
188,4,13.904481505826697,0,0.686818590857553,0
189,5,14.420991022646309,1,0.6402693391369756,0
190,3,14.174796114496033,1,0.6391980987080929,0
191,3,15.529751114102465,0,0.8167198883877991,0
192,5,18.937927388873817,1,0.6040298214742156,0
193,5,3.488843761947004,1,0.7908152813629634,0
194,4,18.267121564280263,0,0.8700012492328412,0
195,5,8.144078840822592,1,0.978259741341543,0
196,5,3.1891293092513875,1,0.6303598225626404,0
197,2,18.233404585596233,1,0.8599736247752754,0
198,3,16.88409782088732,1,0.7137737622391578,0
199,4,4.87677859595523,1,0.9406320615379121,0
200,2,16.67011745118925,1,0.7363420917463916,0
201,2,16.036000840261373,1,0.9891621012387262,0
202,4,6.862342370518901,0,0.6446682170967813,0
203,4,6.389670101641046,1,0.8963881662812225,0
204,4,15.02425218138985,0,0.6261700863716506,0
205,2,7.922746983912777,0,0.7576581257373293,0
206,2,6.689718887374878,0,0.9177992383044677,0
207,3,8.370613249621625,1,0.7263544824202355,0
208,4,12.773700004415462,1,0.7853382257016386,0
209,2,10.804339175507518,1,0.6497432526134231,0
210,4,3.38048303570371,0,0.6364128875934351,0
211,4,15.001976193567103,0,0.6775604379751543,0
212,4,18.024661901191493,0,0.6405784780340562,0
213,4,11.802272221104335,1,0.8294957742995056,0
214,5,16.71435820147761,0,0.656925625382926,0
215,2,11.592079722633102,0,0.7975005551100449,0
216,1,3.7669998134303215,0,0.986887803750284,0
217,5,16.848570633107556,1,0.6882163220231574,0
218,1,15.787945484935694,1,0.9785598324416511,0
219,1,8.063187606393882,1,0.8113877955908592,0
220,1,12.869065643235775,0,0.6965862978946786,0
221,2,7.6173822509989675,1,0.745134075664032,0
222,1,4.6232857901743305,1,0.7602748789991074,0
223,4,12.237443779250375,1,0.8254550683192703,0
224,2,5.2259226495628095,1,0.8272404046956452,0
225,3,19.188444255252694,1,0.8266227492707459,0
226,1,17.16704682095927,0,0.9309222560971258,0
227,3,19.38903015815827,1,0.9812417923165562,0
228,4,10.912040496883172,1,0.7845084689204139,0
229,3,10.244284730949898,1,0.8873676656097531,0
230,5,19.124329902124224,1,0.8307307757199086,0
231,2,19.797878657701688,1,0.8240581177728332,0
232,3,14.276077398352227,0,0.7952432861791701,0
233,5,12.79346509284594,0,0.9269103849468671,0
234,4,4.16676969508535,0,0.9649119233214517,0
235,5,4.45402542116687,1,0.7355046878834387,0
236,1,13.19335129618813,1,0.6040338004809571,0
237,2,12.463060777808268,0,0.6417725787725491,0
238,3,7.393340192788445,1,0.8981679009723342,0
239,4,4.70021381261461,1,0.7161060551522282,0
240,2,15.250459099402082,1,0.6628529521767278,0
241,3,3.055029821005381,0,0.7413083758327403,0
242,1,12.256913048233653,0,0.871127228129068,0
243,5,19.78994123045917,1,0.7177744069113684,0
244,5,16.908605863476197,1,0.9886634023258527,0
245,2,14.865615769435163,0,0.62190683950386,0
246,4,17.086672821903065,0,0.7429575904515966,0
247,3,14.838607208552858,0,0.7051788825310717,0
248,4,11.831640206354116,0,0.7889200158138447,0
249,5,4.269743879563588,0,0.8705445690062428,0
250,5,9.398649364496375,1,0.989803182553468,0
251,3,17.882032367903065,0,0.9692734709662364,0
252,1,19.82488259690997,0,0.9292791100361656,0
253,4,15.083909534660762,0,0.6969889432389993,0
254,5,12.387503882518828,0,0.6459404217584399,0
255,5,9.962044108420034,1,0.927840531170369,0
256,4,18.896119783384286,0,0.8263650274811165,0
257,4,18.26052169500289,1,0.8669926816509627,0
258,4,7.721595230283149,0,0.8238209375445904,0
259,5,8.839691343470736,0,0.7929081512726607,0
260,1,12.885154372423688,1,0.7238186953988817,0
261,3,4.094192626835926,1,0.6063895493466991,0
262,1,14.609486446042387,1,0.7704220175584968,0
263,3,11.959881074522892,1,0.9825704554786878,0
264,2,8.137972016488183,0,0.6436308455892672,0
265,3,6.206610972390303,0,0.6722831938555996,0
266,4,4.728878048149105,1,0.7477624439819017,0
267,2,8.409356641478535,1,0.9628082532852794,0
268,5,7.1425592125773125,0,0.7952599681785532,0
269,5,9.333094222877587,0,0.8862686941562621,0
270,3,15.684812579153832,0,0.7349607749056782,0
271,4,17.29055914118817,0,0.9846798404922948,0
272,5,10.185613792151463,1,0.7730608526352682,0
273,4,15.749978238676148,0,0.6105534142202355,0
274,2,6.740733871204254,0,0.8863290960270896,0
275,5,19.110651079375128,1,0.9543406392609367,0
276,1,6.820410378691776,1,0.7460917391920043,0
277,1,18.53832489543556,1,0.6814167965553196,0
278,2,14.141624727540401,1,0.7711322045827338,0
279,3,11.654059510514493,0,0.6555494784310031,0
280,2,9.525542761367959,1,0.9688103311424748,0
281,4,11.756865127556376,1,0.9036627095659457,0
282,3,17.951366636566583,0,0.7797204522499592,0
283,1,19.6949877113327,1,0.6032528401255074,0
284,3,17.319125389722423,0,0.6044799086944277,0
285,3,12.962129041383985,0,0.8656419606397885,0
286,3,19.39646766885736,1,0.9165963204607932,0
287,5,7.495717282398413,0,0.8783193585958677,0
288,1,19.09337207515797,0,0.9206016104416734,0
289,2,3.6044892195784746,0,0.9890670315443861,0
290,4,14.553353969185602,0,0.6122259802787539,0
291,1,15.41209953697524,0,0.8827743170968929,0
292,1,16.225594757593644,0,0.6771049915782804,0
293,3,4.169363056419943,0,0.7815018912720806,0
294,2,10.505296153116541,1,0.8512045554541414,0
295,2,16.276106155070075,1,0.8906234803327986,0
296,4,14.879046456636912,0,0.9677103488904688,0
297,5,9.267118293026527,0,0.9848029604811077,0
298,1,10.9557326211732,0,0.9313141340519061,0
299,3,15.055242505522813,1,0.6062560935123917,0
300,3,7.909153352293075,0,0.8650884478244489,0
301,1,12.169868162116323,1,0.8528421488361959,0
302,5,4.494606260595907,0,0.9982928672052218,0
303,3,13.917769447407611,1,0.8939080879198007,0
304,1,14.889448068091447,1,0.7514362296758508,0
305,1,16.22202800430184,0,0.9623959572746458,0
306,4,12.708987139462897,1,0.618802264890041,0
307,3,7.021633938753315,1,0.6365921716707527,0
308,3,17.799483540113435,0,0.9682348629838531,0
309,5,5.688373763159887,0,0.6485704229362529,0
310,2,18.815096562578532,0,0.78277937218897,0
311,1,7.196864632865702,1,0.8686801635100578,0
312,5,19.96262326320369,0,0.7529720774161739,0
313,4,5.590235535422515,0,0.7265219512245809,0
314,5,7.780718694012756,1,0.9946092080964841,0
315,3,5.513815241887706,1,0.6720818869521173,0
316,4,9.047670683728533,1,0.8071500203825375,0
317,1,15.118325029029902,0,0.8559263547124563,0
318,3,19.498407440313812,1,0.7548888723264944,0
319,3,12.221764120657731,1,0.9351087193027515,0
320,4,12.424847850031155,0,0.7674217496902378,0
321,1,13.615754845030926,1,0.9671957862826343,0
322,1,4.320675954108992,1,0.9825417069375564,0
323,5,5.524149678523505,1,0.823202842365693,0
324,3,18.345760221527804,0,0.6318008064839503,0
325,3,6.485925655770212,0,0.972501548134828,0
326,3,19.666953462333854,0,0.9969492119640484,0
327,3,19.19179572324816,0,0.8694776006337145,0
328,5,10.227228926647246,1,0.7564180593686629,0
329,1,5.299548554720711,0,0.6162658341676325,0
330,2,5.82334419208716,0,0.8046645458644455,0
331,1,9.228836032710769,1,0.748450634757607,0
332,1,8.399482492593041,0,0.6241497489325217,0
333,4,19.822066217003492,0,0.659595822840746,0
334,4,12.745893750296467,0,0.6803449666257331,0
335,5,3.5954964809467054,1,0.9684225173724614,0
336,5,4.804679524418807,0,0.7810006132040745,0
337,2,13.32081538702337,1,0.7293935100183229,0
338,3,13.049197789704628,0,0.8826340436213407,0
339,50,0.6567203876226423,15,0.05851850754723348,1
340,1,14.647971385315918,1,0.7046330644685955,0
341,2,3.778395034923208,0,0.8586243217193554,0
342,2,16.19724049968432,0,0.8829505958748587,0
343,3,19.596466544529886,0,0.6070213513089878,0
344,5,7.750021835808654,1,0.9275245529350902,0
345,3,9.605833765034031,1,0.9399433966090173,0
346,3,6.008015943074081,0,0.7695677032656892,0
347,5,17.14060591727832,1,0.873314918639067,0
348,4,12.090074983489243,1,0.6614917805504315,0
349,4,10.73962444415218,0,0.607725659142854,0
350,1,18.96435158867849,1,0.8289309758770883,0
351,1,14.324903695710661,0,0.6001531578518966,0
352,3,3.498924798820114,0,0.7191854642563676,0
353,4,6.213878547030922,1,0.7035662389798238,0
354,2,13.901411969019888,1,0.7928515811762866,0
355,42,0.3335062817575736,13,0.23145571873158782,1
356,4,9.454599731717359,1,0.6919896230060016,0
357,3,16.755671666340085,1,0.7402176980088044,0
358,1,12.564422610641865,0,0.9776059849879772,0
359,2,12.25130134444176,1,0.7418095273383576,0
360,2,6.026355847821332,1,0.7935602015256776,0
361,5,16.557837525030017,1,0.9540474372221771,0
362,1,8.536769394157254,0,0.6044061557579423,0
363,1,18.453186463115756,0,0.9558051515025028,0
364,4,18.298613535198427,0,0.7818139634718265,0
365,1,4.440376705183647,1,0.6138421414048869,0
366,3,17.932332268077133,1,0.9441444551792182,0
367,3,12.942606994481286,1,0.8268979961062654,0
368,5,11.459187060432198,0,0.9346110443988396,0
369,4,10.399085195889548,1,0.6235720938362085,0
370,4,6.71703287913642,0,0.6028613070836556,0
371,3,6.172712144758808,0,0.6681601499033728,0
372,3,16.75077741403336,1,0.6845128618416676,0
373,38,0.36863569138965047,10,0.0204827243849646,1
374,4,16.034359585863918,1,0.9562822704188912,0
375,3,3.654657561112481,0,0.9193679794345997,0
376,3,8.044630685617948,0,0.8792057730330052,0
377,4,7.494450840136752,0,0.7132827341325716,0
378,2,3.7002382240520886,0,0.8830304202756738,0
379,2,18.878544069827303,1,0.8323592195116452,0
380,5,11.693182679488366,0,0.7335706646913741,0
381,2,6.139805598939918,0,0.8479644921656792,0
382,4,5.796766819963212,1,0.960951855242749,0
383,2,19.548827127356418,1,0.8035577013940406,0
384,1,17.613196772014653,0,0.6877868456749725,0
385,5,13.333517627852501,0,0.8497100329808663,0
386,5,10.973003902395478,0,0.917572693866052,0
387,1,12.713959189285884,1,0.7121102067077592,0
388,50,0.8189078350380714,18,0.23868925933394405,1
389,1,19.665066779099384,1,0.7457290115229018,0
390,2,14.071931115282881,1,0.7552222111343698,0
391,3,11.826192862229465,0,0.8485430424254833,0
392,3,6.78950079891085,0,0.9042377981325761,0
393,5,11.915522772434548,0,0.8560375491135117,0
394,4,6.707041044015735,1,0.9313239469497473,0
395,1,17.9421302465282,0,0.919423438708749,0
396,4,14.471104092856045,0,0.8544455912855055,0
397,3,5.6782893784448145,0,0.6111798683864091,0
398,2,4.333542428967176,1,0.8470681977433131,0
399,5,5.3050469686976385,0,0.750721823129379,0
400,2,9.185767282448918,1,0.9042669990405112,0
401,1,5.004000795910688,0,0.8591537207281028,0
402,2,18.4418748240628,0,0.9494481978562691,0
403,2,14.76064489062636,0,0.9421969348428915,0
404,5,4.591944971805023,1,0.9705901708929331,0
405,4,8.603591053391643,1,0.8723049776740366,0
406,1,18.84653497182714,1,0.8115156087107065,0
407,1,19.05397659421627,1,0.6790240971903541,0
408,3,11.213812729737885,0,0.7661066172353916,0
409,5,11.895325821048214,1,0.9058542649614327,0
410,4,7.121756718710836,1,0.8989826058395809,0
411,3,17.601362016074383,0,0.7754378450802617,0
412,2,17.460299738324863,0,0.9386476665217935,0
413,4,10.479941342715058,1,0.6103009204718294,0
414,2,7.392204997671808,0,0.6315058345310239,0
415,5,14.879719182768907,0,0.9946361133791115,0
416,2,18.57340037298318,0,0.7904718249642276,0
417,5,5.393618795541498,0,0.8935422623716531,0
418,4,10.489142609342899,0,0.9341803830314579,0
419,1,3.510186434174046,1,0.8684552607807468,0
420,3,18.96640062587292,0,0.8878301619005484,0
421,2,18.635836762371103,0,0.9537618336467238,0
422,5,10.964005964326253,0,0.9064636040245737,0
423,1,9.538493417727397,0,0.689476661146018,0
424,3,7.629335281077188,0,0.920614482080087,0
425,1,7.7235963735616995,0,0.9704295361092532,0
426,5,6.626448080469609,0,0.66447552829202,0
427,2,4.179628239862085,1,0.6923230034190131,0
428,4,17.368094249007957,0,0.90979431943046,0
429,2,6.085515829491848,1,0.6223616030214382,0
430,3,7.357422868115294,0,0.9108959385513482,0
431,3,18.105820913491137,0,0.8316401214303728,0
432,48,0.8462803955833853,7,0.17868157295700401,1
433,3,15.954293922288725,1,0.7346266119735602,0
434,3,5.369683175901608,0,0.6380379158172261,0
435,1,14.505485546020308,0,0.7400167591611027,0
436,4,14.944561241413101,0,0.6593007684029674,0
437,4,10.564745933139363,0,0.7147602271421757,0
438,2,14.869808526017774,0,0.626615905335833,0
439,5,8.620436561361004,1,0.858071209955325,0
440,1,15.612366682154702,0,0.8088866885978999,0
441,4,18.751269276669806,1,0.8079939051001312,0
442,2,5.841796275130491,0,0.8938738609026711,0
443,1,5.036919106592993,0,0.6984742456407699,0
444,2,10.131313001839679,0,0.6457588123856834,0
445,37,0.5781711511330092,17,0.11417564824794817,1
446,1,15.68006929129883,0,0.9331988446264612,0
447,1,13.947129870709468,0,0.8001193415498323,0
448,5,6.933560713401357,0,0.7098973570759853,0
449,3,10.518470944554842,1,0.8151531615951488,0
450,3,14.546729738673278,0,0.8552024213767893,0
451,1,13.96514423912872,1,0.940349736837134,0
452,4,8.100266348066324,0,0.7870878209906833,0
453,52,0.446363833108143,18,0.22039775460170494,1
454,4,12.891891144070842,1,0.7666237536105496,0
455,1,13.069219591301911,0,0.7153688781972417,0
456,4,16.667655779924402,1,0.7850698630724057,0
457,4,13.21725231494181,0,0.9392016113590687,0
458,3,9.815882348392108,1,0.7398937690801641,0
459,3,11.336017898145949,1,0.8141972189811437,0
460,1,7.255411904138948,0,0.9398805036821831,0
461,2,8.916162465878706,1,0.7555665314443989,0
462,2,15.592135245770184,0,0.8561339497428643,0
463,5,4.597915670853074,0,0.9919814349016212,0
464,1,13.693571497347785,0,0.735612288690464,0
465,5,15.76183460385194,0,0.8743521369978343,0
466,2,14.690885355757498,0,0.808968447728184,0
467,4,3.7760745080474276,0,0.9691451063726576,0
468,2,11.68230743726538,1,0.8382761949743592,0
469,4,4.8244257476460595,1,0.8604079608604713,0
470,2,4.084220474173941,0,0.8996397003113459,0
471,5,15.535140705174484,1,0.8459367300917567,0
472,2,16.554957058753168,0,0.7245176323044507,0
473,4,7.139807884920917,0,0.9396087161149674,0
474,5,13.800079033541998,0,0.7604358783378641,0
475,2,8.154763031647919,0,0.8268608439766344,0
476,5,11.058940810052468,0,0.9442695704946134,0
477,5,15.730421153925118,1,0.6759662845311623,0
478,5,16.72932704835367,0,0.6001318303421853,0
479,2,16.6232454432421,1,0.8128131284832876,0
480,5,8.481839350653274,1,0.8833109697887084,0
481,3,14.727217899212393,0,0.7265810127430761,0
482,3,9.229928773680756,1,0.6819589028250257,0
483,3,9.055742915168818,0,0.7030404765221411,0
484,5,5.047822740747824,0,0.6718863080400763,0
485,5,19.96980525292899,1,0.8951430400473157,0
486,3,11.843994102000705,1,0.649415499914647,0
487,4,12.540277802524043,1,0.9454501435420238,0
488,3,15.663490135049859,0,0.9403872331694634,0
489,5,4.639835670942017,0,0.780392623841546,0
490,1,9.167387487808794,1,0.6480562825955584,0
491,3,11.805804149621034,1,0.773283604930987,0
492,1,19.71892790704365,1,0.87452092689866,0
493,3,19.976784215660718,0,0.6268219657424584,0
494,4,8.931845354560714,1,0.9841070498508367,0
495,2,14.267390279783216,0,0.9662217022102292,0
496,4,9.204202962442086,1,0.8977453933125714,0
497,5,4.28633637366467,0,0.776573536888661,0
498,2,7.54791021247387,1,0.8497668275242142,0
499,5,14.60946297093732,1,0.8932334047160799,0
500,3,6.22411585651501,1,0.9427926130098261,0
501,4,3.0489423643656473,0,0.995304580797203,0
502,1,13.338998898435356,0,0.9168536537051853,0
503,1,12.370714034571884,1,0.7548432861663064,0
504,3,4.750176585985947,1,0.9414312358584228,0
505,1,10.630128795035398,0,0.8465002913196157,0
506,33,0.16763219418450231,19,0.02790507770906987,1
507,28,0.10704291004275653,15,0.15127260935482933,1
508,4,5.268038348548665,0,0.7850044429172254,0
509,28,0.27331738814652895,13,0.06655348074516439,1
510,5,12.86319000085823,0,0.697303140093067,0
511,5,3.066070862590556,0,0.7191735421949437,0
512,3,3.1857049641216193,0,0.9987494300005662,0
513,4,14.392026475016353,1,0.6194047936055532,0
514,1,13.563358582046803,1,0.9278778784137669,0
515,3,17.2332040252108,1,0.6508559615406155,0
516,29,0.5752498960931045,13,0.06106475898275204,1
517,4,5.230840865296722,1,0.9153720890711908,0
518,1,17.763454753972837,1,0.7585416855053506,0
519,4,6.025760847313705,0,0.6265859480064061,0
520,2,11.188144285208987,1,0.624041599228247,0
521,1,19.813632392852806,1,0.9915876846942348,0
522,2,15.456141349905048,0,0.8231305408747988,0
523,5,16.58607380687736,1,0.8215379240389028,0
524,5,19.46871475744297,0,0.6264427877102244,0
525,2,6.110767884284379,0,0.7772969828716425,0
526,5,18.091343327584887,1,0.776879022849269,0
527,3,13.530316675972243,1,0.9848629736817688,0
528,2,14.764308933815702,0,0.6817618901919247,0
529,1,4.779131658455187,1,0.8102345927799767,0
530,2,14.667191606828608,0,0.7111371184435654,0
531,5,3.2935209779101093,1,0.7447001752860263,0
532,4,19.052649197217928,1,0.9225261520141257,0
533,5,17.022592586676637,0,0.6858483500485497,0
534,5,13.011809867696355,1,0.7474633359048397,0
535,4,6.212194441812354,0,0.8960302834472835,0
536,4,16.57946022782429,1,0.7893988848643749,0
537,2,9.67880507860795,1,0.8355080862069756,0
538,5,8.670197552042282,1,0.7692128406299127,0
539,4,8.01791036057082,0,0.8133824302095789,0
540,2,12.911705959365907,1,0.7377515551107137,0
541,3,5.810746083270951,1,0.9093134214512627,0
542,5,7.134659087857386,0,0.6366180646431,0
543,2,8.178991804056029,0,0.6848202684597156,0
544,3,11.381615713268237,1,0.9587667514591807,0
545,3,7.370298166426786,0,0.6918643530045182,0
546,1,15.842912142222708,0,0.9143604563177762,0
547,4,11.873077503826698,1,0.7753113408061264,0
548,5,17.356806607199232,1,0.6186559470143296,0
549,3,3.5017253617104767,1,0.7487287025583993,0
550,1,11.340778378532168,1,0.6177506839610446,0
551,2,18.65112987277476,0,0.7949362110930246,0
552,3,6.61295480165496,0,0.8053006887439791,0
553,3,9.724906367436263,1,0.7592791070039304,0
554,1,9.06368017527932,0,0.6604587642180545,0
555,5,4.215122826946901,0,0.8650602031384109,0
556,3,19.519038791248786,0,0.639369696857043,0
557,5,9.912268112350862,0,0.6527117725162453,0
