user_id,clicks_per_min,avg_session_time_min,bookings_last_hour,ip_entropy,is_fraud,total_views,total_clicks,total_books,total_actions,click_rate,book_rate
49,1,8.43074039988629,1,0.8083967662216213,0,1,12,12,25,11.999988000012001,0.4799999808000007
50,5,6.537839563285107,0,0.8459466514843884,0,1,9,15,25,8.999991000009,0.599999976000001
51,4,12.785372690066769,0,0.8812563800443554,0,5,9,11,25,1.799999640000072,0.4399999824000007
52,3,4.73560283380963,1,0.909596001271157,0,6,9,10,25,1.4999997500000417,0.39999998400000064
53,3,18.1443551295414,0,0.6445428518026115,0,2,10,13,25,4.99999750000125,0.5199999792000009
54,4,14.197440583593131,1,0.9962336975908456,0,5,10,10,25,1.99999960000008,0.39999998400000064
55,2,6.186818263045017,0,0.768153725446078,0,2,11,12,25,5.499997250001375,0.4799999808000007
56,5,8.73500003697467,0,0.8614138893088742,0,4,9,12,25,2.2499994375001404,0.4799999808000007
57,1,11.180542097152276,0,0.7854421235479147,0,3,6,16,25,1.9999993333335555,0.639999974400001
58,5,19.19671914617103,1,0.6914796361961411,0,2,10,13,25,4.99999750000125,0.5199999792000009
59,1,18.564132162747,1,0.8581113315935003,0,1,7,17,25,6.9999930000070005,0.679999972800001
60,2,7.969027494236556,1,0.9646833477520704,0,6,9,10,25,1.4999997500000417,0.39999998400000064
61,1,16.577902289594782,1,0.8966619598455796,0,8,7,10,25,0.8749998906250137,0.39999998400000064
62,4,14.458703512426348,0,0.6078350568882397,0,3,9,13,25,2.9999990000003334,0.5199999792000009
63,3,18.712145926727796,1,0.7680699699075136,0,8,13,4,25,1.6249997968750256,0.15999999360000025
64,1,5.824712850553765,1,0.9529451115364996,0,6,9,10,25,1.4999997500000417,0.39999998400000064
65,5,19.99925939799988,1,0.6822846103725858,0,4,8,13,25,1.999999500000125,0.5199999792000009
66,2,17.42996448744516,0,0.9969601690106028,0,7,5,13,25,0.7142856122449125,0.5199999792000009
67,2,16.670680120293802,0,0.7826222050496343,0,5,7,13,25,1.399999720000056,0.5199999792000009
68,4,13.89492333907573,1,0.7804932033642306,0,8,6,11,25,0.7499999062500118,0.4399999824000007
69,2,9.78748145717621,1,0.8405961643201523,0,8,7,10,25,0.8749998906250137,0.39999998400000064
70,3,5.178785104829096,1,0.976763982913644,0,4,4,17,25,0.9999997500000625,0.679999972800001
71,2,19.534354850685787,0,0.8363438536116856,0,5,11,9,25,2.199999560000088,0.35999998560000057
72,3,18.75960553959437,1,0.968409798850542,0,3,8,14,25,2.666665777778074,0.5599999776000009
73,4,4.436705020675172,0,0.7787535645025068,0,5,10,10,25,1.99999960000008,0.39999998400000064
74,5,18.835926493710165,1,0.9588941732914588,0,7,11,7,25,1.5714283469388075,0.27999998880000043
75,2,19.20774474889253,1,0.7133884702918583,0,5,6,14,25,1.199999760000048,0.5599999776000009
76,3,15.45171898523561,0,0.6136845300612302,0,6,7,12,25,1.1666664722222546,0.4799999808000007
77,5,18.009404950037585,0,0.9527001915618036,0,9,8,8,25,0.8888887901234679,0.3199999872000005
78,5,19.200967127103148,0,0.951362215567013,0,2,6,17,25,2.99999850000075,0.679999972800001
79,29,0.7222809838949664,10,0.1267550113212934,1,3,10,12,25,3.3333322222225923,0.4799999808000007
80,3,8.241644449906683,1,0.6388622916314532,0,5,8,12,25,1.599999680000064,0.4799999808000007
81,4,4.540091461574072,0,0.6198698421571389,0,5,12,8,25,2.399999520000096,0.3199999872000005
82,5,11.030280310784006,0,0.8794629520703112,0,4,6,15,25,1.4999996250000938,0.599999976000001
83,1,4.207807398956584,0,0.6288051333335012,0,4,13,8,25,3.2499991875002032,0.3199999872000005
84,5,9.873038632463643,0,0.9072280170236277,0,8,8,9,25,0.9999998750000157,0.35999998560000057
85,5,11.927486478347015,1,0.9757106831797632,0,5,10,10,25,1.99999960000008,0.39999998400000064
86,3,17.725911402866764,1,0.6143466785997456,0,1,14,10,25,13.999986000014001,0.39999998400000064
87,4,8.023178077676766,1,0.9749774916880428,0,6,7,12,25,1.1666664722222546,0.4799999808000007
88,3,6.79702539350135,1,0.8080909236781761,0,5,8,12,25,1.599999680000064,0.4799999808000007
89,36,0.2964391332723196,11,0.117785677327919,1,5,12,8,25,2.399999520000096,0.3199999872000005
90,2,6.246484386370341,0,0.8422559903613004,0,6,11,8,25,1.8333330277778286,0.3199999872000005
91,3,8.81190187800172,1,0.957125481600444,0,4,4,17,25,0.9999997500000625,0.679999972800001
92,1,11.554087439969551,0,0.7253626830399087,0,1,10,14,25,9.999990000010001,0.5599999776000009
93,5,16.708803076373542,0,0.8851435163064489,0,8,13,4,25,1.6249997968750256,0.15999999360000025
94,2,4.748166701123423,1,0.8668011845252392,0,2,8,15,25,3.999998000001,0.599999976000001
95,1,14.449187052235963,0,0.7127472447396747,0,3,11,11,25,3.6666654444448517,0.4399999824000007
96,2,12.658888021739749,0,0.6688296298271491,0,3,8,14,25,2.666665777778074,0.5599999776000009
97,3,6.213732471738533,1,0.6996518991905384,0,2,12,11,25,5.9999970000015,0.4399999824000007
98,4,9.933980585126214,1,0.7858167046386173,0,4,10,11,25,2.499999375000156,0.4399999824000007
99,5,17.620588395608774,1,0.9579757008625523,0,2,6,17,25,2.99999850000075,0.679999972800001
100,3,14.10835513648399,0,0.7498213797692168,0,2,7,16,25,3.499998250000875,0.639999974400001
101,4,19.215079561066084,0,0.9773338021960364,0,4,5,16,25,1.249999687500078,0.639999974400001
102,2,13.856615949651529,0,0.7568348387813224,0,3,8,14,25,2.666665777778074,0.5599999776000009
103,1,12.76663607702259,1,0.6636290442533989,0,5,5,15,25,0.99999980000004,0.599999976000001
104,2,10.272983207753745,0,0.8000096896988852,0,4,13,8,25,3.2499991875002032,0.3199999872000005
105,2,5.350584861858074,1,0.7770178565992849,0,3,14,8,25,4.666665111111629,0.3199999872000005
106,2,14.51114037430354,0,0.8092987857937093,0,6,9,10,25,1.4999997500000417,0.39999998400000064
107,5,6.33904725908465,1,0.8811009572795657,0,4,11,10,25,2.749999312500172,0.39999998400000064
108,2,15.989032998312982,0,0.6945797970598326,0,5,9,11,25,1.799999640000072,0.4399999824000007
109,3,10.747256523850954,1,0.8849579478074947,0,4,7,14,25,1.7499995625001092,0.5599999776000009
110,1,10.951613275330615,0,0.6365533152344985,0,4,8,13,25,1.999999500000125,0.5199999792000009
111,3,14.561478718214078,0,0.742138612502941,0,7,14,4,25,1.999999714285755,0.15999999360000025
112,2,19.937746183520087,1,0.9479241054576332,0,1,6,18,25,5.999994000006001,0.7199999712000011
113,1,5.836964144704434,1,0.6582174949798111,0,3,7,15,25,2.3333325555558146,0.599999976000001
114,1,3.684443455468624,0,0.6180931785227171,0,6,9,10,25,1.4999997500000417,0.39999998400000064
115,48,0.2172922570193562,6,0.2394155410745532,1,5,3,17,25,0.599999880000024,0.679999972800001
116,3,7.981970021063089,1,0.6146002231177113,0,5,5,15,25,0.99999980000004,0.599999976000001
117,4,6.003052611446879,0,0.8302831020794693,0,2,5,18,25,2.499998750000625,0.7199999712000011
118,3,18.50240108440073,0,0.6533083356583875,0,4,4,17,25,0.9999997500000625,0.679999972800001
119,1,7.692851116394213,0,0.8179808947750261,0,4,15,6,25,3.749999062500234,0.23999999040000036
120,2,11.14489294946273,0,0.6662007325472645,0,5,10,10,25,1.99999960000008,0.39999998400000064
121,3,6.230911490110756,0,0.7692350583898947,0,2,6,17,25,2.99999850000075,0.679999972800001
122,1,16.420441662992644,0,0.95888665727388,0,3,8,14,25,2.666665777778074,0.5599999776000009
123,3,9.605165122763818,0,0.8565856538806835,0,4,7,14,25,1.7499995625001092,0.5599999776000009
124,5,17.328647328006273,0,0.8647268969170856,0,5,12,8,25,2.399999520000096,0.3199999872000005
125,3,18.64544001389198,1,0.8140927807949605,0,7,9,9,25,1.2857141020408425,0.35999998560000057
126,5,18.687161808711608,0,0.6625376187296084,0,4,13,8,25,3.2499991875002032,0.3199999872000005
127,4,16.644173081087814,1,0.8408256340006514,0,7,9,9,25,1.2857141020408425,0.35999998560000057
128,3,8.6588495546524,1,0.7975528638549535,0,3,8,14,25,2.666665777778074,0.5599999776000009
129,2,8.675740515353016,0,0.6441312375082099,0,3,7,15,25,2.3333325555558146,0.599999976000001
130,2,6.029019485800806,1,0.967006389478676,0,7,9,9,25,1.2857141020408425,0.35999998560000057
131,5,10.07319810664329,1,0.9674600951348362,0,3,9,13,25,2.9999990000003334,0.5199999792000009
132,1,9.208654173023064,1,0.7857396926601783,0,1,16,8,25,15.999984000016001,0.3199999872000005
133,4,14.298402788227392,0,0.7908012592946557,0,3,8,14,25,2.666665777778074,0.5599999776000009
134,1,11.450440762824163,1,0.8234867568764289,0,2,8,15,25,3.999998000001,0.599999976000001
135,5,8.220454556649187,0,0.7491848006215659,0,9,5,11,25,0.5555554938271674,0.4399999824000007
136,1,19.84160269677517,1,0.9520220575345174,0,5,12,8,25,2.399999520000096,0.3199999872000005
137,5,17.376618146822544,1,0.9604993007439738,0,6,10,9,25,1.666666388888935,0.35999998560000057
138,3,12.69018975409643,0,0.8011490975990375,0,1,8,16,25,7.9999920000080005,0.639999974400001
139,5,6.475306339769812,1,0.7984081669776273,0,2,12,11,25,5.9999970000015,0.4399999824000007
140,5,5.132085215971744,1,0.8784684826043647,0,5,7,13,25,1.399999720000056,0.5199999792000009
141,3,19.03553724249572,1,0.6387062058631257,0,3,8,14,25,2.666665777778074,0.5599999776000009
142,2,12.5811660014401,0,0.7679228476342372,0,3,9,13,25,2.9999990000003334,0.5199999792000009
143,3,7.622157257165277,0,0.7398700779138576,0,6,9,10,25,1.4999997500000417,0.39999998400000064
144,4,8.574261069055236,1,0.6208210676674671,0,5,7,13,25,1.399999720000056,0.5199999792000009
145,4,4.006221956520024,0,0.8056211613519413,0,5,6,14,25,1.199999760000048,0.5599999776000009
146,1,5.18590281291655,0,0.8946542641652684,0,5,6,14,25,1.199999760000048,0.5599999776000009
147,3,9.586779010291105,1,0.9362371399648344,0,3,9,13,25,2.9999990000003334,0.5199999792000009
148,40,0.8843917306633956,8,0.0954477233518585,1,7,5,13,25,0.7142856122449125,0.5199999792000009
149,4,13.877904636296144,1,0.6514605403099283,0,6,10,9,25,1.666666388888935,0.35999998560000057
150,3,18.68641332317744,1,0.9478324725388808,0,5,10,10,25,1.99999960000008,0.39999998400000064
151,3,15.89375023635498,0,0.7605303178244046,0,8,10,7,25,1.2499998437500197,0.27999998880000043
152,5,19.51333236262462,1,0.6709420017941277,0,3,7,15,25,2.3333325555558146,0.599999976000001
153,4,8.151528996234596,1,0.8456018475375445,0,4,5,16,25,1.249999687500078,0.639999974400001
154,1,13.79875536225234,0,0.9682475397757676,0,6,9,10,25,1.4999997500000417,0.39999998400000064
155,4,13.859560534923066,0,0.6383185484864174,0,3,11,11,25,3.6666654444448517,0.4399999824000007
156,40,0.537402501697604,18,0.1810238868196857,1,4,9,12,25,2.2499994375001404,0.4799999808000007
157,3,11.762281728430736,0,0.8711349676130131,0,4,10,11,25,2.499999375000156,0.4399999824000007
158,4,18.793960014140666,1,0.9809571616794446,0,5,11,9,25,2.199999560000088,0.35999998560000057
159,3,18.93642202977576,1,0.9450039688470444,0,6,9,10,25,1.4999997500000417,0.39999998400000064
160,2,9.572981082282766,1,0.8319623298465401,0,3,4,18,25,1.333332888889037,0.7199999712000011
161,2,18.663408072998266,0,0.8951832432188773,0,1,10,14,25,9.999990000010001,0.5599999776000009
162,4,3.4058517551514464,0,0.914316218646106,0,5,9,11,25,1.799999640000072,0.4399999824000007
163,4,19.39896330347124,0,0.7425022733141888,0,4,7,14,25,1.7499995625001092,0.5599999776000009
164,1,5.5354840625532535,1,0.9751475584999956,0,2,11,12,25,5.499997250001375,0.4799999808000007
165,4,18.9026568406235,0,0.8814778251875388,0,3,12,10,25,3.999998666667111,0.39999998400000064
166,3,7.205529239330084,0,0.6756298809865497,0,6,7,12,25,1.1666664722222546,0.4799999808000007
167,3,12.198768433279074,0,0.629262945856172,0,2,7,16,25,3.499998250000875,0.639999974400001
168,1,11.554780519024762,1,0.7426473818270319,0,7,5,13,25,0.7142856122449125,0.5199999792000009
169,1,10.166123675351097,0,0.9426990768731444,0,2,11,12,25,5.499997250001375,0.4799999808000007
170,2,19.27470636678443,0,0.9329683131203612,0,5,15,5,25,2.99999940000012,0.19999999200000032
171,4,16.863561243155758,0,0.8794392744613175,0,7,6,12,25,0.857142734693895,0.4799999808000007
172,3,15.501091116180252,1,0.8457409254286699,0,5,8,12,25,1.599999680000064,0.4799999808000007
173,3,4.197151584034156,0,0.7502104930528704,0,3,13,9,25,4.33333188888937,0.35999998560000057
174,3,5.499135018295307,1,0.9572467801235144,0,8,9,8,25,1.1249998593750177,0.3199999872000005
175,4,17.368021259900026,1,0.8564627648379386,0,6,8,11,25,1.3333331111111482,0.4399999824000007
176,5,3.961082850500597,1,0.6136132577122301,0,2,9,14,25,4.499997750001125,0.5599999776000009
177,2,3.591257811298208,1,0.6597502919329329,0,4,14,7,25,3.4999991250002185,0.27999998880000043
178,5,5.963953304061249,1,0.8407808418026761,0,2,6,17,25,2.99999850000075,0.679999972800001
179,3,8.104271878363086,0,0.8976304787082412,0,5,11,9,25,2.199999560000088,0.35999998560000057
180,1,14.510570506701209,1,0.6728867241303008,0,4,5,16,25,1.249999687500078,0.639999974400001
181,5,5.568172803916148,1,0.6234850305835449,0,2,9,14,25,4.499997750001125,0.5599999776000009
182,5,4.324840219986573,1,0.8663299989075626,0,1,16,8,25,15.999984000016001,0.3199999872000005
183,3,11.481864438851227,1,0.9385694147121272,0,3,9,13,25,2.9999990000003334,0.5199999792000009
184,1,9.213725134649152,1,0.7642310214893491,0,2,11,12,25,5.499997250001375,0.4799999808000007
185,2,16.066247082760455,1,0.9599363857025712,0,3,10,12,25,3.3333322222225923,0.4799999808000007
186,58,0.8266891908587947,14,0.1760087793133116,1,5,9,11,25,1.799999640000072,0.4399999824000007
187,1,18.04892603066867,0,0.9840481028607572,0,4,9,12,25,2.2499994375001404,0.4799999808000007
188,4,13.904481505826697,0,0.686818590857553,0,1,8,16,25,7.9999920000080005,0.639999974400001
189,5,14.420991022646309,1,0.6402693391369756,0,4,6,15,25,1.4999996250000938,0.599999976000001
190,3,14.174796114496033,1,0.6391980987080929,0,3,12,10,25,3.999998666667111,0.39999998400000064
191,3,15.529751114102464,0,0.8167198883877991,0,3,10,12,25,3.3333322222225923,0.4799999808000007
192,5,18.937927388873817,1,0.6040298214742156,0,3,7,15,25,2.3333325555558146,0.599999976000001
193,5,3.488843761947004,1,0.7908152813629634,0,6,9,10,25,1.4999997500000417,0.39999998400000064
194,4,18.267121564280263,0,0.8700012492328412,0,8,8,9,25,0.9999998750000157,0.35999998560000057
195,5,8.144078840822592,1,0.978259741341543,0,4,7,14,25,1.7499995625001092,0.5599999776000009
196,5,3.1891293092513875,1,0.6303598225626404,0,1,8,16,25,7.9999920000080005,0.639999974400001
197,2,18.233404585596237,1,0.8599736247752754,0,1,7,17,25,6.9999930000070005,0.679999972800001
198,3,16.88409782088732,1,0.7137737622391578,0,3,7,15,25,2.3333325555558146,0.599999976000001
199,4,4.87677859595523,1,0.940632061537912,0,2,7,16,25,3.499998250000875,0.639999974400001
200,2,16.67011745118925,1,0.7363420917463916,0,5,14,6,25,2.799999440000112,0.23999999040000036
201,2,16.036000840261373,1,0.9891621012387262,0,5,10,10,25,1.99999960000008,0.39999998400000064
202,4,6.862342370518901,0,0.6446682170967813,0,4,10,11,25,2.499999375000156,0.4399999824000007
203,4,6.389670101641046,1,0.8963881662812225,0,5,3,17,25,0.599999880000024,0.679999972800001
204,4,15.02425218138985,0,0.6261700863716506,0,5,10,10,25,1.99999960000008,0.39999998400000064
205,2,7.922746983912777,0,0.7576581257373293,0,5,6,14,25,1.199999760000048,0.5599999776000009
206,2,6.689718887374878,0,0.9177992383044676,0,3,8,14,25,2.666665777778074,0.5599999776000009
207,3,8.370613249621625,1,0.7263544824202355,0,13,5,7,25,0.3846153550295881,0.27999998880000043
208,4,12.773700004415462,1,0.7853382257016386,0,7,13,5,25,1.8571425918367725,0.19999999200000032
209,2,10.804339175507518,1,0.6497432526134231,0,5,9,11,25,1.799999640000072,0.4399999824000007
210,4,3.38048303570371,0,0.6364128875934351,0,5,10,10,25,1.99999960000008,0.39999998400000064
211,4,15.001976193567105,0,0.6775604379751543,0,3,6,16,25,1.9999993333335555,0.639999974400001
212,4,18.024661901191493,0,0.6405784780340562,0,4,14,7,25,3.4999991250002185,0.27999998880000043
213,4,11.802272221104335,1,0.8294957742995056,0,0,6,19,25,6000000.0,0.7599999696000012
214,5,16.71435820147761,0,0.656925625382926,0,6,8,11,25,1.3333331111111482,0.4399999824000007
215,2,11.592079722633102,0,0.7975005551100449,0,3,17,5,25,5.666664777778407,0.19999999200000032
216,1,3.7669998134303215,0,0.986887803750284,0,4,7,14,25,1.7499995625001092,0.5599999776000009
217,5,16.848570633107556,1,0.6882163220231574,0,2,8,15,25,3.999998000001,0.599999976000001
218,1,15.787945484935694,1,0.9785598324416512,0,3,6,16,25,1.9999993333335555,0.639999974400001
219,1,8.063187606393882,1,0.8113877955908592,0,9,7,9,25,0.7777776913580343,0.35999998560000057
220,1,12.869065643235777,0,0.6965862978946786,0,4,11,10,25,2.749999312500172,0.39999998400000064
221,2,7.617382250998967,1,0.745134075664032,0,9,8,8,25,0.8888887901234679,0.3199999872000005
222,1,4.6232857901743305,1,0.7602748789991074,0,4,10,11,25,2.499999375000156,0.4399999824000007
223,4,12.237443779250375,1,0.8254550683192703,0,1,11,13,25,10.999989000011,0.5199999792000009
224,2,5.2259226495628095,1,0.8272404046956452,0,5,11,9,25,2.199999560000088,0.35999998560000057
225,3,19.18844425525269,1,0.8266227492707459,0,6,13,6,25,2.1666663055556157,0.23999999040000036
226,1,17.16704682095927,0,0.9309222560971258,0,1,13,11,25,12.999987000013,0.4399999824000007
227,3,19.38903015815827,1,0.9812417923165562,0,5,7,13,25,1.399999720000056,0.5199999792000009
228,4,10.912040496883172,1,0.7845084689204139,0,0,10,15,25,10000000.0,0.599999976000001
229,3,10.244284730949898,1,0.8873676656097531,0,6,8,11,25,1.3333331111111482,0.4399999824000007
230,5,19.124329902124224,1,0.8307307757199086,0,3,8,14,25,2.666665777778074,0.5599999776000009
231,2,19.797878657701688,1,0.8240581177728332,0,6,11,8,25,1.8333330277778286,0.3199999872000005
232,3,14.276077398352228,0,0.7952432861791701,0,6,9,10,25,1.4999997500000417,0.39999998400000064
233,5,12.79346509284594,0,0.9269103849468672,0,3,9,13,25,2.9999990000003334,0.5199999792000009
234,4,4.16676969508535,0,0.9649119233214516,0,2,16,7,25,7.999996000002,0.27999998880000043
235,5,4.45402542116687,1,0.7355046878834387,0,4,10,11,25,2.499999375000156,0.4399999824000007
236,1,13.19335129618813,1,0.6040338004809571,0,4,9,12,25,2.2499994375001404,0.4799999808000007
237,2,12.463060777808268,0,0.6417725787725491,0,10,7,8,25,0.699999930000007,0.3199999872000005
238,3,7.393340192788445,1,0.8981679009723342,0,9,7,9,25,0.7777776913580343,0.35999998560000057
239,4,4.70021381261461,1,0.7161060551522282,0,3,9,13,25,2.9999990000003334,0.5199999792000009
240,2,15.250459099402082,1,0.6628529521767278,0,2,11,12,25,5.499997250001375,0.4799999808000007
241,3,3.055029821005381,0,0.7413083758327403,0,5,10,10,25,1.99999960000008,0.39999998400000064
242,1,12.256913048233653,0,0.871127228129068,0,3,10,12,25,3.3333322222225923,0.4799999808000007
243,5,19.78994123045917,1,0.7177744069113684,0,5,7,13,25,1.399999720000056,0.5199999792000009
244,5,16.908605863476197,1,0.9886634023258528,0,3,8,14,25,2.666665777778074,0.5599999776000009
245,2,14.865615769435164,0,0.62190683950386,0,4,14,7,25,3.4999991250002185,0.27999998880000043
246,4,17.086672821903065,0,0.7429575904515966,0,7,10,8,25,1.428571224489825,0.3199999872000005
247,3,14.838607208552858,0,0.7051788825310717,0,4,13,8,25,3.2499991875002032,0.3199999872000005
248,4,11.831640206354116,0,0.7889200158138447,0,2,12,11,25,5.9999970000015,0.4399999824000007
249,5,4.269743879563588,0,0.8705445690062428,0,3,10,12,25,3.3333322222225923,0.4799999808000007
250,5,9.398649364496375,1,0.989803182553468,0,3,10,12,25,3.3333322222225923,0.4799999808000007
251,3,17.882032367903065,0,0.9692734709662364,0,5,10,10,25,1.99999960000008,0.39999998400000064
252,1,19.82488259690997,0,0.9292791100361656,0,3,13,9,25,4.33333188888937,0.35999998560000057
253,4,15.083909534660762,0,0.6969889432389993,0,4,11,10,25,2.749999312500172,0.39999998400000064
254,5,12.387503882518828,0,0.6459404217584399,0,3,20,2,25,6.666664444445185,0.07999999680000013
255,5,9.962044108420034,1,0.927840531170369,0,4,7,14,25,1.7499995625001092,0.5599999776000009
256,4,18.89611978338429,0,0.8263650274811165,0,9,5,11,25,0.5555554938271674,0.4399999824000007
257,4,18.26052169500289,1,0.8669926816509627,0,7,10,8,25,1.428571224489825,0.3199999872000005
258,4,7.721595230283149,0,0.8238209375445904,0,2,13,10,25,6.499996750001625,0.39999998400000064
259,5,8.839691343470736,0,0.7929081512726607,0,6,11,8,25,1.8333330277778286,0.3199999872000005
260,1,12.885154372423688,1,0.7238186953988817,0,1,12,12,25,11.999988000012001,0.4799999808000007
261,3,4.094192626835926,1,0.6063895493466991,0,4,13,8,25,3.2499991875002032,0.3199999872000005
262,1,14.609486446042387,1,0.7704220175584968,0,2,15,8,25,7.499996250001875,0.3199999872000005
263,3,11.959881074522892,1,0.9825704554786878,0,2,8,15,25,3.999998000001,0.599999976000001
264,2,8.137972016488183,0,0.6436308455892672,0,2,10,13,25,4.99999750000125,0.5199999792000009
265,3,6.206610972390303,0,0.6722831938555996,0,5,7,13,25,1.399999720000056,0.5199999792000009
266,4,4.728878048149105,1,0.7477624439819017,0,6,12,7,25,1.9999996666667221,0.27999998880000043
267,2,8.409356641478535,1,0.9628082532852794,0,4,11,10,25,2.749999312500172,0.39999998400000064
268,5,7.1425592125773125,0,0.7952599681785532,0,4,6,15,25,1.4999996250000938,0.599999976000001
269,5,9.333094222877587,0,0.8862686941562621,0,4,10,11,25,2.499999375000156,0.4399999824000007
270,3,15.684812579153832,0,0.7349607749056782,0,2,15,8,25,7.499996250001875,0.3199999872000005
271,4,17.29055914118817,0,0.9846798404922948,0,3,7,15,25,2.3333325555558146,0.599999976000001
272,5,10.185613792151464,1,0.7730608526352682,0,6,9,10,25,1.4999997500000417,0.39999998400000064
273,4,15.749978238676148,0,0.6105534142202355,0,6,11,8,25,1.8333330277778286,0.3199999872000005
274,2,6.740733871204254,0,0.8863290960270896,0,3,10,12,25,3.3333322222225923,0.4799999808000007
275,5,19.110651079375128,1,0.9543406392609368,0,4,9,12,25,2.2499994375001404,0.4799999808000007
276,1,6.820410378691776,1,0.7460917391920043,0,4,12,9,25,2.9999992500001875,0.35999998560000057
